101, 18:55:34 
101, 18:55:35 
101, 18:55:36 
101, 18:55:37 
99, 18:55:38 
99, 18:55:39 
99, 18:55:40 
101, 18:57:09 
101, 18:57:10 
99, 18:57:11 
101, 18:57:12 
101, 18:57:13 
101, 18:57:14 
101, 18:57:48 
101, 18:57:49 
101, 18:57:50 
99, 18:57:51 
1, 18:58:27 
1, 18:58:28 
2, 18:58:29 
2, 18:58:31 
2, 18:58:32 
2, 18:58:33 
2, 18:58:34 
2, 18:58:35 
2, 18:58:36 
2, 18:58:37 
2, 18:58:38 
2, 18:58:39 
2, 18:58:40 
2, 18:58:41 
